datetime,air_temperature,running_status,sonic_status,operation_mode,location_status,location,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,rotation_speed_duo,rotation_pressure_duo,G_force_z,G_force_x,G_force_y,date_time,sonic_frequency,torque,torque_duo,penetration_speed
50:07.7,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,152.925,45.225,34.45,5.3,0.9,0.6,0,0.319,3.85,0.8,8617.36,43.97,0,0,0.453927,0.478912,0.513844,50:07.7,143.62266666666667,710.0325,0,4.918032787
50:07.8,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,153.2,45.525,34.425,5.3,0.9,-0.1,0,0.319,3.86,0.81,8514.6,44.11,0,0,0.453927,0.478912,0.513844,50:07.8,141.91,714.7425,0,3.726708074534082
50:08.0,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,153.75,45.775,34.35,5.375,0.9,-0.1,0,0.319,3.87,0.82,8514.6,44.11,0,0,0.453927,0.478912,0.513844,50:08.0,141.91,718.6674999999999,0,3.03030303
50:08.2,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,153.6,46.125,34.225,5.35,0.9,-0.1,0,0.337,3.88,0.83,8569.33,44.11,0,0,0.453927,0.478912,0.513844,50:08.2,142.82216666666667,724.1625,0,3.8216560509553323
50:08.4,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,153.65,46.2,33.95,5.35,0.9,-0.1,0,0.337,3.89,0.84,8569.33,44.06,0,0,0.453927,0.478912,0.513844,50:08.4,142.82216666666667,725.34,0,3.703703703703789
50:08.5,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,153.325,46.35,33.6,5.375,0.6,-0.1,0,0.337,3.9,0.85,8569.33,44.06,0,0,0.453927,0.478912,0.513844,50:08.5,142.82216666666667,727.6949999999999,0,3.8216560509553323
50:08.8,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,154.25,46.95,33.275,5.375,0.6,0,0,0.337,3.91,0.86,8534.04,44,0,0,0.453927,0.478912,0.513844,50:08.8,142.234,737.115,0,2.4291497975709064
50:08.9,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,154.3,47.1,32.525,5.35,0.6,0,0,0.319,3.92,0.87,8534.04,44,0,0,0.453927,0.478912,0.513844,50:08.9,142.234,739.47,0,4.999999999999893
50:09.1,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,153.575,47.375,32.3,5.375,0.6,0,0,0.319,3.93,0.88,8534.04,44,0,0,0.453927,0.478912,0.513844,50:09.1,142.234,743.7875,0,3.3898305084746547
50:09.3,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,154.075,47.8,32.5,5.35,0.7,0,0,0.319,3.94,0.89,8522.34,44.12,0,0,0.453927,0.478912,0.513844,50:09.3,142.03900000000002,750.4599999999999,0,2.999999999999936
50:09.4,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,155.525,48.675,31.8,5.35,0.7,-0.1,0,0.319,3.95,0.9,8522.34,44.12,0,0,0.453927,0.478912,0.513844,50:09.4,142.03900000000002,764.1974999999999,0,3.4883720930233366
50:09.6,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,155.55,48.725,31.7,5.375,0.7,-0.1,0,0.319,3.96,0.91,8522.34,44.12,0,0,0.453927,0.478912,0.513844,50:09.6,142.03900000000002,764.9825,0,3.8709677419354014
50:09.8,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,154.8,48.925,32.225,5.375,0.7,-0.1,0,0.337,3.97,0.92,8556.29,43.97,0,0,0.453927,0.478912,0.513844,50:09.8,142.60483333333335,768.1225,0,2.542372881355991
50:10.0,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,154.325,48.55,32.55,5.35,0.7,-0.1,0,0.337,3.98,0.93,8556.29,43.97,0,0,0.453927,0.478912,0.513844,50:10.0,142.60483333333335,762.2349999999999,0,3.896103896103813
50:10.1,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,154.5,48.45,32.25,5.4,0,-0.1,0,0.337,3.99,0.94,8556.29,43.97,0,0,0.453927,0.478912,0.513844,50:10.1,142.60483333333335,760.665,0,3.7735849056604645
50:10.4,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,153.75,48.925,31.6,5.325,0,0.6,0,0.337,4,0.95,8610.8,44.08,0,0,0.453927,0.478912,0.513844,50:10.4,143.51333333333332,768.1225,0,2.7272727272726693
50:10.6,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,154.525,49.075,31.7,5.4,0,0.6,0,1.031,4.01,0.96,8610.8,44.08,0,0,0.453927,0.478912,0.513844,50:10.6,143.51333333333332,770.4775,0,2.4999999999999467
50:10.7,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,154.775,49.15,31.775,5.425,0,0.6,0,1.031,4.02,0.97,8610.8,44.08,0,0,0.453927,0.478912,0.513844,50:10.7,143.51333333333332,771.655,0,7.5
50:10.9,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,155.25,49.55,32.075,5.375,-0.7,0.6,0,1.031,4.03,0.98,8589.34,44.02,0,0,0.453927,0.478912,0.513844,50:10.9,143.15566666666666,777.935,0,2.8169014084508945
50:11.0,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,155.4,49.725,31.85,5.375,-0.7,0.9,0,1.031,4.04,0.99,8589.34,44.02,0,0,0.453927,0.478912,0.513844,50:11.0,143.15566666666666,780.6825,0,3.7974683544302987
50:11.2,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,155.25,49.75,31.225,5.4,-0.7,0.9,0,1.031,4.05,1,8565.21,43.99,0,0,0.453927,0.478912,0.513844,50:11.2,142.75349999999997,781.0749999999999,0,2.9702970297029068
50:11.4,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.175,49.925,31.3,5.4,-0.7,0.9,0,0.337,4.06,1.01,8565.21,43.99,0,0,0.453927,0.478912,0.513844,50:11.4,142.75349999999997,783.8224999999999,0,2.999999999999936
50:11.6,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.975,50.1,30.8,5.425,1,0.9,0,0.337,4.07,1.02,8565.21,43.99,0,0,0.449015,0.492477,0.873534,50:11.6,142.75349999999997,786.5699999999999,0,3.821656050955672
50:11.8,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.95,50.225,30.5,5.425,1,0.4,0,0.337,4.08,1.03,8564.98,43.97,0,0,0.449015,0.492477,0.873534,50:11.8,142.74966666666666,788.5325,0,3.015075376884358
50:11.9,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.75,50.45,30.575,5.4,1,0.4,0,0.337,4.09,1.04,8564.98,43.97,0,0,0.449015,0.492477,0.873534,50:11.9,142.74966666666666,792.065,0,4.225352112675966
50:12.2,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.2,50.925,30.625,5.425,1,0.4,0,0.337,4.1,1.05,8564.98,43.97,0,0,0.449015,0.492477,0.873534,50:12.2,142.74966666666666,799.5224999999999,0,2.371541501976234
50:12.4,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.575,51.2,30.3,5.425,0.3,0.4,0,0.337,4.11,1.06,8540.75,36.64,0,0,0.449015,0.492477,0.873534,50:12.4,142.34583333333333,803.84,0,3.0456852791880227
50:12.5,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.425,51.225,30.45,5.4,0.3,0.4,0,0.337,4.12,1.07,8540.75,36.64,0,0,0.449015,0.492477,0.873534,50:12.5,142.34583333333333,804.2325,0,4.918032786885141
50:12.8,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.925,51.325,31.425,5.425,0.3,0.2,0,0.337,4.13,1.08,8514.17,36.69,0,0,0.449015,0.492477,0.873534,50:12.8,141.90283333333335,805.8025,0,2.316602316602267
50:12.9,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.95,51.175,30.95,5.425,0.3,0.2,0,0.319,4.14,1.09,8514.17,36.69,0,0,0.449015,0.492477,0.873534,50:12.9,141.90283333333335,803.4474999999999,0,3.7974683544302987
50:13.1,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.275,51.35,30.5,5.4,0.3,0.2,0,0.319,4.15,1.1,8514.17,36.69,0,0,0.449015,0.492477,0.873534,50:13.1,141.90283333333335,806.1949999999999,0,3.8461538461541056
50:13.3,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.175,51.825,30.375,5.425,-0.3,0.2,0,0.319,4.16,1.11,8512.28,36.66,0,0,0.449015,0.492477,0.873534,50:13.3,141.87133333333335,813.6525,0,2.3622047244093984
50:13.5,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.875,51.975,30.475,5.425,-0.3,-0.2,0,0.319,4.17,1.12,8512.28,36.66,0,0,0.449015,0.492477,0.873534,50:13.5,141.87133333333335,816.0074999999999,0,4.545454545454448
50:13.7,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.3,52.25,30.7,5.4,-0.3,-0.2,0,0.319,4.18,1.13,8458.25,36.66,0,0,0.449015,0.492477,0.873534,50:13.7,140.97083333333333,820.3249999999999,0,2.816901408450644
50:13.9,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.15,52.425,30.5,5.4,-0.3,-0.2,0,0.319,4.19,1.14,8458.25,36.59,0,0,0.449015,0.492477,0.873534,50:13.9,140.97083333333333,823.0724999999999,0,2.985074626865873
50:14.0,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.55,52.425,30,5.45,0.9,-0.2,0,0.319,4.2,1.15,8458.25,36.59,0,0,0.449015,0.492477,0.873534,50:14.0,140.97083333333333,823.0724999999999,0,3.7974683544302987
50:14.2,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.15,52.325,29.725,5.425,0.9,0.4,0,0.319,4.21,1.16,8506.34,36.69,0,0,0.449015,0.492477,0.873534,50:14.2,141.77233333333334,821.5025,0,2.999999999999936
50:14.5,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.4,52.5,29.45,5.45,0.9,0.4,0,0.319,4.22,1.17,8506.34,36.69,0,0,0.449015,0.492477,0.873534,50:14.5,141.77233333333334,824.25,0,2.531645569620199
50:14.6,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.25,52.55,29.15,5.45,0.9,0.4,0,0.319,4.23,1.18,8506.34,36.69,0,0,0.449015,0.492477,0.873534,50:14.6,141.77233333333334,825.035,0,3.7974683544306362
50:14.8,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.4,52.925,29.125,5.4,-0.3,0.4,0,0.319,4.24,1.19,8536.27,36.71,0,0,0.449015,0.492477,0.873534,50:14.8,142.2711666666667,830.9224999999999,0,3.370786516853861
50:15.0,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,158.45,53.125,29.25,5.4,-0.3,0.3,0,0.319,4.25,1.2,8536.27,36.71,0,0,0.449015,0.492477,0.873534,50:15.0,142.2711666666667,834.0625,0,3.8216560509553323
50:15.2,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,158.775,53.3,29.575,5.4,-0.3,0.3,0,0.319,4.26,1.21,8564.51,43.49,0,0,0.449015,0.492477,0.873534,50:15.2,142.74183333333335,836.81,0,2.230483271375417
50:15.4,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.9,53.025,29.825,5.45,-0.3,0.3,0,0.337,4.27,1.22,8564.51,43.49,0,0,0.449015,0.492477,0.873534,50:15.4,142.74183333333335,832.4925,0,4.379562043795527
50:15.5,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.35,53.025,29.95,5.475,-0.3,0.3,0,0.337,4.28,1.23,8564.51,43.49,0,0,0.449015,0.492477,0.873534,50:15.5,142.74183333333335,832.4925,0,3.750000000000253
50:15.8,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.4,53.025,29.95,5.45,0.4,-0.2,0,0.337,4.29,1.24,8583.23,44.14,0,0,0.449015,0.492477,0.873534,50:15.8,143.05383333333333,832.4925,0,2.371541501976234
50:16.0,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,158.15,53.1,30.05,5.425,0.4,-0.2,0,0.337,4.3,1.25,8583.23,44.14,0,0,0.449015,0.492477,0.873534,50:16.0,143.05383333333333,833.67,0,3.7037037037036247
50:16.1,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,158.15,53.125,30.575,5.425,0.4,-0.2,0,0.337,4.31,1.26,8583.23,44.14,0,0,0.449015,0.492477,0.873534,50:16.1,143.05383333333333,834.0625,0,3.4682080924854755
50:16.4,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.6,53.3,30.8,5.45,0.4,-0.2,0,0.337,4.32,1.27,8568.7,44.05,0,0,0.449015,0.492477,0.873534,50:16.4,142.81166666666667,836.81,0,2.5104602510461946
50:16.5,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.775,53.175,30.95,5.45,0.6,-0.2,0,0.337,4.33,1.28,8568.7,44.05,0,0,0.438351,0.476582,0.532698,50:16.5,142.81166666666667,834.8475,0,4.724409448818797
50:16.7,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.2,53.8,30.95,5.425,0.6,0.5,0,0.337,4.34,1.29,8568.7,44.05,0,0,0.438351,0.476582,0.532698,50:16.7,142.81166666666667,844.66,0,3.4482758620688925
50:16.9,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.15,54.2,30.55,5.45,0.6,0.5,0,0.337,4.35,1.3,8537.92,44.12,0,0,0.438351,0.476582,0.532698,50:16.9,142.29866666666666,850.94,0,2.4896265560165447
50:17.1,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,158.125,54.4,30.7,5.425,0.6,0.5,0,0.337,4.36,1.31,8537.92,44.12,0,0,0.438351,0.476582,0.532698,50:17.1,142.29866666666666,854.0799999999999,0,3.821656050955672
50:17.2,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,158.05,54.575,31.3,5.4,0.7,0.5,0,0.337,4.37,1.32,8521.07,44.07,0,0,0.438351,0.476582,0.532698,50:17.2,142.01783333333333,856.8275,0,3.8216560509553323
50:17.5,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.2,54.5,31.425,5.475,0.7,-0.2,0,0.337,4.38,1.33,8521.07,44.07,0,0,0.438351,0.476582,0.532698,50:17.5,142.01783333333333,855.65,0,2.409638554216816
50:17.7,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.375,54.125,30.75,5.45,0.7,-0.2,0,0.337,4.39,1.34,8521.07,44.07,0,0,0.438351,0.476582,0.532698,50:17.7,142.01783333333333,849.7624999999999,0,3.4482758620688925
50:17.8,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.125,54.3,30.925,5.45,0.7,-0.2,0,0.337,4.4,1.35,8536.53,44.13,0,0,0.438351,0.476582,0.532698,50:17.8,142.27550000000002,852.5099999999999,0,3.7974683544306362
50:18.0,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.375,54.6,31.125,5.45,1,-0.2,0,0.337,4.41,1.36,8536.53,44.13,0,0,0.438351,0.476582,0.532698,50:18.0,142.27550000000002,857.22,0,3.389830508474504
50:18.2,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.55,54.7,31.025,5.45,1,0.9,0,0.337,4.42,1.37,8587.9,44.61,0,0,0.438351,0.476582,0.532698,50:18.2,143.13166666666666,858.79,0,2.702702702702645
50:18.4,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.925,54.775,30.975,5.475,1,0.9,0,0.337,4.43,1.38,8587.9,44.61,0,0,0.438351,0.476582,0.532698,50:18.4,143.13166666666666,859.9675,0,3.75
50:18.5,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.925,54.825,30.7,5.425,1,0.9,0,0.337,4.44,1.39,8587.9,44.61,0,0,0.438351,0.476582,0.532698,50:18.5,143.13166666666666,860.7525,0,3.821656050955672
50:18.8,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.025,54.825,30.325,5.45,0.7,0.9,0,0.337,4.45,1.4,8546.79,43.97,0,0,0.438351,0.476582,0.532698,50:18.8,142.44650000000001,860.7525,0,2.5423728813558784
50:18.9,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,155.65,54.7,30.275,5.425,0.7,0.9,0,0.337,4.46,1.41,8546.79,43.97,0,0,0.438351,0.476582,0.532698,50:18.9,142.44650000000001,858.79,0,3.8216560509553323
50:19.1,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.425,54.85,30.075,5.5,0.7,0.7,0,0.337,4.47,1.42,8546.79,43.97,0,0,0.438351,0.476582,0.532698,50:19.1,142.44650000000001,861.145,0,3.8216560509553323
50:19.3,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157,55.3,29.925,5.45,0.7,0.7,0,0.337,4.48,1.43,8521.25,43.95,0,0,0.438351,0.476582,0.532698,50:19.3,142.02083333333334,868.2099999999999,0,2.298850574712799
50:19.5,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.3,55.45,29.925,5.45,0.7,0.7,0,0.337,4.49,1.44,8521.25,43.95,0,0,0.438351,0.476582,0.532698,50:19.5,142.02083333333334,870.565,0,3.5294117647058068
50:19.7,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.65,55.7,30.1,5.425,-0.2,0.7,0,0.337,4.5,1.45,8521.25,43.95,0,0,0.438351,0.476582,0.532698,50:19.7,142.02083333333334,874.49,0,3.846153846153764
50:19.9,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.7,55.575,30.45,5.475,-0.2,0.4,0,0.337,4.51,1.46,8628.93,44.04,0,0,0.438351,0.476582,0.532698,50:19.9,143.81550000000001,872.5275,0,2.531645569620199
50:20.1,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.05,55.55,30.45,5.425,-0.2,0.4,0,0.337,4.52,1.47,8628.93,44.04,0,0,0.438351,0.476582,0.532698,50:20.1,143.81550000000001,872.1349999999999,0,3.7974683544302987
50:20.2,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.35,55.575,30.875,5.4,-0.2,0.4,0,0.337,4.53,1.48,8600.85,44.01,0,0,0.438351,0.476582,0.532698,50:20.2,143.3475,872.5275,0,3.7974683544306362
50:20.5,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.775,55.825,31.575,5.45,0.7,0.4,0,0.337,4.54,1.49,8600.85,44.01,0,0,0.438351,0.476582,0.532698,50:20.5,143.3475,876.4525,0,2.181818181818135
50:20.6,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.175,55.575,31.9,5.425,0.7,0.4,0,0.337,4.55,1.5,8600.85,44.01,0,0,0.438351,0.476582,0.532698,50:20.6,143.3475,872.5275,0,3.773584905660297
50:20.8,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.9,55.5,32.275,5.425,0.7,0.4,0,0.337,4.56,1.51,8538.6,43.94,0,0,0.438351,0.476582,0.532698,50:20.8,142.31,871.3499999999999,0,4.651162790697575
50:20.9,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.125,55.475,32.675,5.425,0.7,0.4,0,0.319,4.57,1.52,8538.6,43.94,0,0,0.438351,0.476582,0.532698,50:20.9,142.31,870.9575,0,3.896103896104159
50:21.2,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.75,55.525,32.375,5.45,-0.5,0.4,0,0.319,4.58,1.53,8538.6,43.94,0,0,0.438351,0.476582,0.532698,50:21.2,142.31,871.7425,0,2.4691358024690833
50:21.3,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.65,55.5,32.875,5.425,-0.5,0.4,0,0.319,4.59,1.54,8543.02,43.92,0,0,0.438351,0.476582,0.532698,50:21.3,142.38366666666667,871.3499999999999,0,4.799999999999898
50:21.4,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.05,55.65,32.95,5.425,-0.5,0.9,0,0.319,4.6,1.55,8543.02,43.92,0,0,0.438351,0.476582,0.532698,50:21.4,142.38366666666667,873.7049999999999,0,4.838709677419252
50:21.7,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.925,55.75,33.1,5.45,-0.5,0.9,0,0.319,4.61,1.56,8543.02,43.92,0,0,0.458217,0.490771,0.667126,50:21.7,142.38366666666667,875.275,0,2.5531914893618746
50:21.8,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.05,55.7,32.9,5.475,-0.5,0.9,0,0.319,4.62,1.57,8506.64,44.01,0,0,0.458217,0.490771,0.667126,50:21.8,141.77733333333333,874.49,0,3.8216560509553323
50:22.0,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,155.975,55.725,33,5.45,1,0.9,0,0.319,4.63,1.58,8506.64,44.01,0,0,0.458217,0.490771,0.667126,50:22.0,141.77733333333333,874.8824999999999,0,3.061224489795853
50:22.2,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.15,55.7,32.2,5.475,1,0.6,0,0.319,4.64,1.59,8506.64,44.01,0,0,0.458217,0.490771,0.667126,50:22.2,141.77733333333333,874.49,0,3.8216560509553323
50:22.4,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.85,55.575,32.45,5.45,1,0.6,0,0.319,4.65,1.6,8542.02,44.06,0,0,0.458217,0.490771,0.667126,50:22.4,142.36700000000002,872.5275,0,2.803738317757199
50:22.5,21.6,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.625,55.55,32.475,5.425,1,0.6,0,0.337,4.66,1.61,8542.02,44.06,0,0,0.458217,0.490771,0.667126,50:22.5,142.36700000000002,872.1349999999999,0,4.545454545454448
50:22.7,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.9,55.475,32.575,5.425,1,0.6,0,0.337,4.67,1.62,8529.53,43.99,0,0,0.458217,0.490771,0.667126,50:22.7,142.15883333333335,870.9575,0,2.7777777777777186
50:22.9,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.675,55.3,32.625,5.475,-0.4,0.6,0,0.337,4.68,1.63,8529.53,43.99,0,0,0.458217,0.490771,0.667126,50:22.9,142.15883333333335,868.2099999999999,0,3.1914893617020597
50:23.1,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.825,55.125,32.9,5.45,-0.4,0.9,0,0.337,4.69,1.64,8529.53,43.99,0,0,0.458217,0.490771,0.667126,50:23.1,142.15883333333335,865.4625,0,3.7974683544306362
50:23.3,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.775,55.15,32.45,5.475,-0.4,0.9,0,0.319,4.7,1.65,8480.93,43.98,0,0,0.458217,0.490771,0.667126,50:23.3,141.34883333333335,865.8549999999999,0,3.0456852791877522
50:23.4,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.375,54.975,32.625,5.425,-0.4,0.9,0,0.319,4.71,1.66,8480.93,43.98,0,0,0.458217,0.490771,0.667126,50:23.4,141.34883333333335,863.1075,0,3.6363636363635585
50:23.6,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,155.95,54.8,32.925,5.45,0.9,0.9,0,0.319,4.72,1.67,8480.93,43.98,0,0,0.458217,0.490771,0.667126,50:23.6,141.34883333333335,860.3599999999999,0,3.8216560509553323
50:23.8,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,155.75,55.05,32.95,5.425,0.9,0.6,0,0.319,4.73,1.68,8568.13,36.69,0,0,0.458217,0.490771,0.667126,50:23.8,142.80216666666666,864.285,0,2.985074626865873
50:24.0,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.325,55.15,32.675,5.45,0.9,0.6,0,0.319,4.74,1.69,8568.13,36.69,0,0,0.458217,0.490771,0.667126,50:24.0,142.80216666666666,865.8549999999999,0,3.1914893617020597
50:24.1,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.075,55.3,32.85,5.45,0.9,0.6,0,0.319,4.75,1.7,8568.13,36.69,0,0,0.458217,0.490771,0.667126,50:24.1,142.80216666666666,868.2099999999999,0,3.973509934
50:24.3,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,157.275,55.375,33.1,5.4,0.9,0.6,0,0.319,4.76,1.71,8525.05,36.66,0,0,0.458217,0.490771,0.667126,50:24.3,142.08416666666665,869.3874999999999,0,3.6585365853657756
50:24.5,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.375,55.225,33.1,5.475,0.5,0.6,0,0.319,4.77,1.72,8525.05,36.66,0,0,0.458217,0.490771,0.667126,50:24.5,142.08416666666665,867.0325,0,2.912621359223239
50:24.7,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.225,55.275,33.375,5.4,0.5,0.2,0,0.319,4.78,1.73,8525.05,36.66,0,0,0.458217,0.490771,0.667126,50:24.7,142.08416666666665,867.8174999999999,0,3.821656050955672
50:24.8,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.125,55.125,33.55,5.45,0.5,0.2,0,0.319,4.79,1.74,8545.96,36.63,0,0,0.458217,0.490771,0.667126,50:24.8,142.43266666666665,865.4625,0,3.8216560509553323
50:25.0,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,155.875,54.95,33.85,5.425,0.5,0.2,0,0.337,4.8,1.75,8545.96,36.63,0,0,0.458217,0.490771,0.667126,50:25.0,142.43266666666665,862.715,0,2.9702970297029068
50:25.2,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,155.625,54.95,33.75,5.425,0.3,0.2,0,0.337,4.81,1.76,8545.96,36.63,0,0,0.458217,0.490771,0.667126,50:25.2,142.43266666666665,862.715,0,3.4883720930231816
50:25.3,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.15,55.05,33.825,5.45,0.3,0.2,0,0.337,4.82,1.77,8487.95,36.67,0,0,0.458217,0.490771,0.667126,50:25.3,141.46583333333334,864.285,0,4.137931034483038
50:25.5,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.675,55.35,34.325,5.45,0.3,0.7,0,0.337,4.83,1.78,8487.95,36.67,0,0,0.458217,0.490771,0.667126,50:25.5,141.46583333333334,868.995,0,2.9268292682926207
50:25.7,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.675,55.325,34.8,5.4,0.3,0.7,0,0.319,4.84,1.79,8487.95,36.67,0,0,0.458217,0.490771,0.667126,50:25.7,141.46583333333334,868.6025,0,4.3165467625898355
50:25.8,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.85,55.35,34.825,5.45,0.3,0.7,0,0.319,4.85,1.8,8528.54,36.63,0,0,0.458217,0.490771,0.667126,50:25.8,142.14233333333334,868.995,0,3.8216560509553323
50:26.0,21.7,started,started,Dynamic,no fix,"51.985602,6.051186",2,156.575,55.325,34.25,5.45,0.4,0.7,0,0.319,4.86,1.81,8528.54,36.63,0,0,0.458217,0.490771,0.667126,50:26.0,142.14233333333334,868.6025,0,2.8846153846155795
