datetime,air_temperature,sonic_status,operation_mode,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,G_force_z,G_force_x,G_force_y,sonic_frequency,torque,penetration_speed,qc,fs
07:39.0,24.5,1,0,2,144.475,30.2,40.025,4.6,0.5,0.6,0.044,0.319,6.5,0.4,5865.75,14.85,0.437878,0.467789,0.472028,97.7625,474.14,7.594936708860597,10.36,54.1
07:39.1,24.5,1,0,2,141.55,29.95,38.9,4.6,0.5,1.0,0.044,0.319,6.51,0.41,5865.75,14.85,0.434918,0.460666,0.464452,97.7625,470.215,3.846153846153764,10.25,55.72
07:39.3,24.5,1,0,2,143.1,30.025,38.65,4.65,0.5,1.0,0.044,0.319,6.52,0.42,6212.28,14.72,0.434918,0.460666,0.464452,103.538,471.3925,5.084745762711757,10.21,54.7
07:39.4,24.5,1,0,2,144.9,30.1,38.45,4.625,0.5,1.0,0.044,0.319,6.53,0.43,6212.28,14.72,0.434918,0.460666,0.464452,103.538,472.57,4.918032786885578,10.21,54.0
07:39.5,24.5,1,0,2,145.375,30.175,37.9,4.6,0.5,1.0,0.044,0.319,6.54,0.44,6212.28,14.72,0.434918,0.460666,0.464452,103.538,473.7475,4.137931034482671,10.23,55.28
07:39.6,24.5,1,0,2,144.875,30.275,37.325,4.625,0.5,1.0,0.044,0.319,6.55,0.45,6212.28,14.72,0.434918,0.460666,0.464452,103.538,475.3175,5.825242718446478,10.27,53.8
07:39.7,24.5,1,0,2,144.325,30.325,37.4,4.625,0.2,1.0,0.044,0.319,6.56,0.46,6379.05,14.72,0.434918,0.460666,0.464452,106.3175,476.1025,7.142857142856991,10.32,53.06
07:39.9,24.5,1,0,2,144.475,30.375,37.125,4.625,0.2,0.9,0.044,0.319,6.57,0.47,6379.05,14.72,0.434918,0.460666,0.464452,106.3175,476.8875,3.5928143712577274,10.36,52.72
07:40.0,24.5,1,0,2,150.95,30.45,37.125,4.625,0.2,0.9,0.044,0.319,6.58,0.48,6379.05,14.72,0.434918,0.460666,0.464452,106.3175,478.065,4.999999999999893,10.39,51.52
07:40.1,24.5,1,0,2,157.25,30.375,37.15,4.625,0.2,0.9,0.044,0.319,6.59,0.49,6379.05,14.72,0.434918,0.460666,0.464452,106.3175,476.8875,7.692307692307528,10.36,50.08
07:40.2,24.5,1,0,2,159.375,30.175,37.85,4.625,0.2,0.9,0.044,0.319,6.6,0.5,6686.68,14.72,0.434918,0.460666,0.464452,111.44466666666668,473.7475,3.821656050955332,10.3,48.82
07:40.4,24.5,1,0,2,155.8,29.975,37.625,4.625,0.2,0.9,0.044,0.319,6.61,0.51,6686.68,14.72,0.434918,0.460666,0.464452,111.44466666666668,470.6075,4.918032786885578,10.22,49.0
07:40.4,24.5,1,0,2,151.55,29.95,36.75,4.625,0.2,0.9,0.044,0.319,6.62,0.52,6686.68,14.72,0.434918,0.460666,0.464452,111.44466666666668,470.215,7.594936708860597,10.12,48.7
07:40.5,24.5,1,0,2,150.05,29.925,34.2,4.65,1.0,0.9,0.044,0.319,6.63,0.53,6686.68,14.72,0.434918,0.460666,0.464452,111.44466666666668,469.8225,7.692307692307528,10.05,48.76
07:40.6,24.5,1,0,2,148.5,30.125,34.45,4.65,1.0,0.9,0.044,0.319,6.64,0.54,6686.68,14.72,0.434918,0.460666,0.464452,111.44466666666668,472.9625,5.0420168067225815,9.96,49.94
07:40.7,24.5,1,0,2,148.975,30.225,35.05,4.65,1.0,0.7,0.044,0.319,6.65,0.55,7015.53,7.32,0.434918,0.460666,0.464452,116.9255,474.5325,7.500000000000506,9.93,50.1
07:40.8,24.5,1,0,2,150.3,30.25,35.2,4.65,1.0,0.7,0.044,0.319,6.66,0.56,7015.53,7.32,0.434918,0.460666,0.464452,116.9255,474.925,7.594936708860597,9.91,48.76
07:40.9,24.5,1,0,2,151.475,30.35,35.45,4.65,1.0,0.7,0.044,0.319,6.67,0.57,7015.53,7.32,0.434918,0.460666,0.464452,116.9255,476.495,4.511278195488625,9.87,50.34
07:41.0,24.5,1,0,2,151.9,30.35,35.85,4.675,1.0,0.7,0.044,0.319,6.68,0.58,7015.53,7.32,0.434918,0.460666,0.464452,116.9255,476.495,7.594936708860597,9.87,50.52
07:41.1,24.5,1,0,2,151.65,30.35,35.775,4.7,1.0,0.7,0.044,0.319,6.69,0.59,7015.53,7.32,0.434918,0.460666,0.464452,116.9255,476.495,9.230769230769852,9.9,50.02
07:41.2,24.5,1,0,2,151.425,30.275,34.7,4.7,1.0,0.7,0.044,0.319,6.7,0.6,7015.53,7.32,0.434918,0.460666,0.464452,116.9255,475.3175,6.976744186046363,9.89,51.34
07:41.5,24.5,1,0,2,150.0,30.7,34.175,4.75,-0.1,0.5,0.038,0.319,6.74,0.64,7213.17,14.64,0.434918,0.460666,0.464452,120.2195,481.99,7.619047619047626,10.23,47.34
07:41.6,24.5,1,0,2,150.375,30.65,34.95,4.775,-0.1,0.5,0.038,0.319,6.76,0.66,7213.17,14.64,0.434918,0.460666,0.464452,120.2195,481.205,9.999999999999789,10.34,45.44
07:42.2,24.5,1,0,2,149.65,30.675,34.075,4.875,0.4,0.5,0.044,0.319,6.85,0.75,7416.39,7.32,0.434918,0.460666,0.464452,123.6065,481.5975,8.517350157728693,10.53,34.04
07:42.3,24.5,1,0,2,149.75,30.7,33.95,4.85,0.4,0.6,0.044,0.319,6.86,0.76,7416.39,7.32,0.434918,0.460666,0.464452,123.6065,481.99,6.451612903226242,10.34,33.34
07:42.4,24.5,1,0,2,149.85,30.775,33.95,4.925,0.4,0.6,0.044,0.319,6.87,0.77,7416.39,7.32,0.434918,0.460666,0.464452,123.6065,483.1675,15.384615384615056,10.37,34.72
07:42.5,24.5,1,0,2,150.1,30.85,34.0,4.875,0.4,0.6,0.044,0.319,6.88,0.78,7416.39,7.32,0.434918,0.460666,0.464452,123.6065,484.345,6.741573033707722,10.29,33.3
07:42.5,24.5,1,0,2,150.375,30.9,33.85,4.9,0.4,0.6,0.044,0.319,6.89,0.79,7416.39,7.32,0.434918,0.460666,0.464452,123.6065,485.13,13.33333333333305,10.29,29.92
07:42.6,24.5,1,0,2,150.75,30.825,33.925,4.925,0.4,0.6,0.044,0.319,6.9,0.8,7416.39,7.32,0.434918,0.460666,0.464452,123.6065,483.9525,7.792207792208318,10.27,29.4
07:42.7,24.5,1,0,2,151.025,30.85,33.95,4.925,0.4,0.6,0.044,0.319,6.91,0.81,7416.39,7.32,0.434918,0.460666,0.464452,123.6065,484.345,7.228915662650448,10.14,27.1
07:42.7,24.5,1,0,2,151.2,30.85,33.725,4.925,0.4,0.6,0.044,0.319,6.92,0.82,7547.86,14.63,0.434918,0.460666,0.464452,125.79766666666666,484.345,7.594936708860597,10.04,33.5
07:42.8,24.5,1,0,2,151.275,30.85,33.575,4.925,0.4,0.6,0.044,0.319,6.93,0.83,7547.86,14.63,0.434918,0.460666,0.464452,125.79766666666666,484.345,15.384615384615056,9.97,36.8
07:42.9,24.5,1,0,2,151.4,30.8,33.6,4.925,0.6,0.6,0.044,0.319,6.94,0.84,7547.86,14.63,0.434918,0.460666,0.464452,125.79766666666666,483.56,5.042016807,10.02,34.28
07:42.9,24.5,1,0,2,151.4,30.775,33.475,4.925,0.6,0.6,0.038,0.319,6.95,0.85,7547.86,14.63,0.434918,0.460666,0.464452,125.79766666666666,483.1675,15.384615384615056,9.96,36.04
07:43.1,24.5,1,0,2,151.125,30.775,33.525,4.925,0.6,0.6,0.038,0.319,6.96,0.86,7547.86,14.63,0.434918,0.460666,0.464452,125.79766666666666,483.1675,5.084745762711757,9.99,36.36
07:43.1,24.5,1,0,2,150.95,30.775,33.5,4.95,0.6,1.0,0.038,0.319,6.97,0.87,7547.86,14.63,0.434918,0.460666,0.464452,125.79766666666666,483.1675,15.384615384615056,10.02,37.8
07:43.2,24.5,1,0,2,150.4,30.825,33.45,4.95,0.6,1.0,0.038,0.319,6.98,0.88,7547.86,14.63,0.434918,0.460666,0.464452,125.79766666666666,483.9525,7.594936708861272,10.05,40.08
07:43.2,24.5,1,0,2,150.25,30.725,33.775,4.975,0.6,1.0,0.038,0.319,6.99,0.89,7547.87,14.63,0.434918,0.460666,0.464452,125.79783333333332,482.3825,7.692307692307528,6.67,14.94
07:43.3,24.5,1,0,2,150.15,30.75,34.25,4.95,0.6,1.0,0.038,0.319,7.0,0.9,7547.87,14.63,0.434918,0.460666,0.464452,125.79783333333332,482.775,7.594936708860597,9.69,38.7
07:43.4,24.5,1,0,2,150.225,30.75,34.125,4.95,0.6,1.0,0.038,0.319,7.01,0.91,7547.87,14.63,0.434918,0.460666,0.464452,125.79783333333332,482.775,15.78947368421019,9.82,36.62
07:43.4,24.5,1,0,2,150.325,30.775,33.9,5.025,0.6,1.0,0.038,0.319,7.02,0.92,7547.87,14.63,0.434918,0.460666,0.464452,125.79783333333332,483.1675,7.594936708860597,9.81,31.86
07:43.5,24.5,1,0,2,150.425,30.7,33.6,4.975,0.6,1.0,0.038,0.319,7.03,0.93,7547.87,14.63,0.434918,0.460666,0.464452,125.79783333333332,481.99,7.142857142857625,9.79,31.7
07:43.6,24.5,1,0,2,150.55,30.675,33.6,5.0,0.6,1.0,0.038,0.319,7.04,0.94,7547.87,14.63,0.434918,0.460666,0.464452,125.79783333333332,481.5975,6.451612903225669,9.73,32.22
07:43.7,24.5,1,0,2,150.7,30.7,33.875,5.0,0.6,1.0,0.038,0.319,7.05,0.95,7525.34,14.63,0.434918,0.460666,0.464452,125.42233333333334,481.99,7.792207792207626,9.59,34.38
07:43.7,24.5,1,0,2,150.6,30.7,33.925,4.975,0.6,1.0,0.038,0.319,7.06,0.96,7525.34,14.63,0.434918,0.460666,0.464452,125.42233333333334,481.99,15.384615384615056,9.53,42.3
07:43.8,24.5,1,0,2,150.025,31.175,33.55,5.025,0.6,1.0,0.038,0.319,7.07,0.97,7525.34,14.63,0.434918,0.460666,0.464452,125.42233333333334,489.4475,5.940594059406341,9.51,37.0
07:43.9,24.5,1,0,2,150.025,32.45,33.55,5.05,0.6,0.7,0.038,0.319,7.08,0.98,7525.34,14.63,0.434918,0.460666,0.464452,125.42233333333334,509.465,15.78947368421019,9.39,37.66
07:44.0,24.5,1,0,2,149.175,33.575,33.325,5.0,0.6,0.7,0.038,0.319,7.09,0.99,7525.34,14.63,0.434918,0.460666,0.464452,125.42233333333334,527.1275,5.084745762711757,9.35,41.22
07:44.0,24.5,1,0,2,149.3,32.65,33.575,5.025,0.6,0.7,0.038,0.319,7.1,1.0,7525.34,14.63,0.434918,0.460666,0.464452,125.42233333333334,512.6049999999999,14.99999999999968,9.3,38.34
07:44.1,24.5,1,0,2,149.65,32.325,34.0,5.025,0.6,0.7,0.038,0.319,7.11,1.01,7525.34,14.63,0.436529,0.461813,0.610968,125.42233333333334,507.5025,5.769230769231159,9.12,37.6
07:44.2,24.5,1,0,2,149.775,32.75,34.0,5.05,0.6,0.7,0.038,0.319,7.12,1.02,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,514.175,7.999999999999829,9.04,39.92
07:44.3,24.5,1,0,2,149.675,33.075,33.825,5.05,0.6,0.7,0.038,0.319,7.13,1.03,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,519.2775,15.384615384615056,8.84,39.66
07:44.3,24.5,1,0,2,149.45,33.475,33.75,5.05,0.6,0.7,0.038,0.319,7.14,1.04,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,525.5575,7.594936708860597,8.72,41.46
07:44.4,24.5,1,0,2,149.0,34.45,33.95,5.05,0.6,0.7,0.038,0.319,7.15,1.05,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,540.865,7.594936708861272,8.62,41.98
07:44.5,24.5,1,0,2,148.85,34.775,34.025,5.075,-0.5,0.7,0.038,0.319,7.16,1.06,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,545.9675,7.692307692307528,8.61,41.84
07:44.5,24.5,1,0,2,148.85,35.0,34.1,5.1,-0.5,0.7,0.044,0.319,7.17,1.07,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,549.5,15.384615384615056,8.53,40.14
07:44.6,24.5,1,0,2,148.9,35.275,34.375,5.1,-0.5,0.7,0.044,0.319,7.18,1.08,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,553.8175,7.692307692307528,8.55,38.26
07:44.7,24.5,1,0,2,148.875,35.35,34.575,5.125,-0.5,0.5,0.044,0.319,7.19,1.09,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,554.995,7.594936708861272,8.57,36.88
07:44.8,24.5,1,0,2,148.625,35.425,34.525,5.15,-0.5,0.5,0.044,0.319,7.2,1.1,7550.86,14.65,0.436529,0.461813,0.610968,125.84766666666664,556.1724999999999,7.594936708860597,8.67,33.18
07:44.9,24.5,1,0,2,148.675,35.5,34.875,5.2,-0.5,0.5,0.044,0.319,7.22,1.12,7550.86,14.65,0.436529,0.461813,0.610968,125.84766666666664,557.35,10.256410256410035,8.79,32.72
07:45.0,24.5,1,0,2,149.1,35.625,35.7,5.2,-0.5,0.5,0.044,0.319,7.23,1.13,7550.86,14.65,0.436529,0.461813,0.610968,125.84766666666664,559.3125,7.594936708861272,8.98,33.76
07:45.0,24.5,1,0,2,149.225,35.6,36.025,5.225,-0.5,0.5,0.044,0.319,7.24,1.14,7550.86,14.65,0.436529,0.461813,0.610968,125.84766666666664,558.92,7.0588235294116135,8.77,35.82
07:45.1,24.5,1,0,2,149.25,35.65,35.675,5.2,-0.5,0.5,0.044,0.319,7.25,1.15,7550.86,14.65,0.436529,0.461813,0.610968,125.84766666666664,559.7049999999999,7.894736842105095,8.67,47.78
07:45.2,24.5,1,0,2,149.25,35.65,35.675,5.2,-0.5,0.5,0.044,0.319,7.26,1.16,7550.86,14.65,0.436529,0.461813,0.610968,125.84766666666664,559.7049999999999,13.636363636363347,8.55,60.22
07:45.2,24.5,1,0,2,149.25,35.7,35.1,5.25,-0.4,0.5,0.044,0.319,7.27,1.17,7507.26,21.92,0.436529,0.461813,0.610968,125.121,560.49,7.594936708860597,8.64,54.94
07:45.3,24.5,1,0,2,148.975,35.75,35.7,5.25,-0.4,0.5,0.038,0.319,7.28,1.18,7507.26,21.92,0.436529,0.461813,0.610968,125.121,561.275,7.692307692308211,8.64,50.22
07:45.4,24.5,1,0,2,148.8,35.675,35.575,5.25,-0.4,0.5,0.038,0.319,7.29,1.19,7507.26,21.92,0.436529,0.461813,0.610968,125.121,560.0975,7.692307692307528,8.67,49.94
07:45.4,24.5,1,0,2,148.575,35.625,35.225,5.275,-0.4,0.5,0.038,0.319,7.3,1.2,7507.26,21.92,0.436529,0.461813,0.610968,125.121,559.3125,14.99999999999968,8.7,49.1
07:45.5,24.5,1,0,2,148.375,35.575,35.2,5.275,-0.4,0.5,0.038,0.319,7.31,1.21,7507.26,21.92,0.436529,0.461813,0.610968,125.121,558.5275,7.692307692307528,8.57,48.42
07:45.6,24.5,1,0,2,148.475,35.6,34.925,5.35,-0.4,0.5,0.038,0.319,7.32,1.22,7507.26,21.92,0.436529,0.461813,0.610968,125.121,558.92,7.500000000000506,8.52,48.18
07:45.6,24.5,1,0,2,148.475,35.6,34.825,5.35,-0.4,0.5,0.038,0.319,7.33,1.23,7507.26,21.92,0.436529,0.461813,0.610968,125.121,558.92,15.384615384615056,8.46,46.8
07:45.8,24.5,1,0,2,148.325,35.7,35.15,5.3,-0.4,0.5,0.038,0.319,7.34,1.24,7522.1,14.61,0.436529,0.461813,0.610968,125.36833333333334,560.49,5.084745762711757,8.41,45.9
07:45.8,24.5,1,0,2,148.3,35.725,35.45,5.325,-0.4,0.5,0.038,0.319,7.35,1.25,7522.1,14.61,0.436529,0.461813,0.610968,125.36833333333334,560.8825,7.692307692307528,8.38,45.76
07:45.9,24.5,1,0,2,148.25,35.7,35.45,5.325,-0.4,0.5,0.038,0.319,7.36,1.26,7522.1,14.61,0.436529,0.461813,0.610968,125.36833333333334,560.49,15.000000000001013,8.38,45.72
07:45.9,24.5,1,0,2,148.425,35.7,35.35,5.35,-0.4,0.5,0.038,0.319,7.37,1.27,7522.1,14.61,0.436529,0.461813,0.610968,125.36833333333334,560.49,7.692307692307528,8.34,42.88
07:46.0,24.5,1,0,2,148.625,35.65,35.225,5.4,-0.4,0.5,0.038,0.319,7.38,1.28,7522.1,14.61,0.436529,0.461813,0.610968,125.36833333333334,559.7049999999999,7.692307692307528,8.42,40.0
07:46.1,24.5,1,0,2,148.6,35.675,35.275,5.375,0.3,0.5,0.038,0.319,7.39,1.29,7522.1,14.61,0.436529,0.461813,0.610968,125.36833333333334,560.0975,14.99999999999968,8.27,33.2
07:46.2,24.5,1,0,2,148.425,35.65,35.475,5.375,0.3,0.5,0.044,0.319,7.4,1.3,7557.39,14.61,0.436529,0.461813,0.610968,125.9565,559.7049999999999,5.084745762712208,8.22,33.92
07:46.2,24.5,1,0,2,148.3,35.725,35.475,5.375,0.3,0.5,0.044,0.319,7.41,1.31,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,560.8825,15.384615384615056,8.2,38.5
07:46.3,24.5,1,0,2,148.1,35.85,35.225,5.375,0.3,0.6,0.044,0.319,7.42,1.32,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,562.845,6.741573033707722,8.27,32.72
07:46.4,24.5,1,0,2,148.025,35.875,35.375,5.425,0.3,0.6,0.044,0.319,7.43,1.33,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,563.2375,7.407407407407249,8.25,33.62
07:46.4,24.5,1,0,2,147.95,35.9,35.375,5.425,0.3,0.6,0.044,0.319,7.44,1.34,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,563.63,16.216216216217312,8.16,35.62
07:46.5,24.5,1,0,2,147.95,35.9,35.025,5.425,0.3,0.6,0.044,0.319,7.45,1.35,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,563.63,7.5,7.9,30.5
07:46.6,24.5,1,0,2,147.95,35.9,35.625,5.4,0.3,0.6,0.044,0.319,7.46,1.36,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,563.63,10.909090909090676,7.96,31.54
07:46.6,24.5,1,0,2,148.0,35.825,36.35,5.45,0.3,0.6,0.044,0.319,7.47,1.37,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,562.4525,9.677419354838504,8.16,29.12
07:46.7,24.5,1,0,2,148.05,35.8,36.0,5.425,0.3,0.6,0.044,0.319,7.48,1.38,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,562.06,7.594936708861272,8.05,26.64
07:46.8,24.5,1,0,2,148.075,35.7,35.725,5.475,0.3,0.6,0.044,0.319,7.49,1.39,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,560.49,7.692307692307528,8.13,30.56
07:46.9,24.5,1,0,2,148.025,35.75,35.625,5.475,0.0,0.6,0.044,0.319,7.5,1.4,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,561.275,7.0588235294116135,8.09,29.02
07:46.9,24.5,1,0,2,147.95,36.0,35.55,5.475,0.0,0.6,0.038,0.319,7.51,1.41,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,565.1999999999999,7.792207792207626,7.62,32.5
07:47.0,24.5,1,0,2,147.925,36.025,35.6,5.475,0.0,0.6,0.038,0.319,7.52,1.42,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,565.5925,14.99999999999968,7.64,33.12
07:47.1,24.5,1,0,2,147.8,36.075,35.6,5.45,0.0,0.4,0.038,0.319,7.53,1.43,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,566.3775,7.692307692308211,7.56,30.84
07:47.1,24.5,1,0,2,147.75,36.05,35.35,5.475,0.0,0.4,0.038,0.319,7.54,1.44,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,565.9849999999999,7.594936708860597,7.47,29.88
07:47.2,24.5,1,0,2,147.625,36.05,35.375,5.475,0.0,0.4,0.038,0.319,7.55,1.45,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,565.9849999999999,15.384615384615056,7.47,29.12
07:47.3,24.5,1,0,2,147.6,36.1,35.55,5.55,0.0,0.4,0.038,0.319,7.56,1.46,7514.88,21.83,0.436529,0.461813,0.610968,125.248,566.77,4.109589041095803,7.4,28.48
07:47.4,24.5,1,0,2,147.925,36.1,35.35,5.55,0.0,0.4,0.038,0.319,7.57,1.47,7514.88,21.83,0.436529,0.461813,0.610968,125.248,566.77,8.571428571429148,7.39,29.78
07:47.4,24.5,1,0,2,148.2,36.15,35.475,5.525,0.0,0.4,0.038,0.319,7.58,1.48,7514.88,21.83,0.436529,0.461813,0.610968,125.248,567.555,15.78947368421019,7.41,29.44
07:47.5,24.5,1,0,2,148.35,36.25,35.675,5.55,0.0,0.4,0.038,0.319,7.59,1.49,7514.88,21.83,0.436529,0.461813,0.610968,125.248,569.125,6.818181818181674,7.37,31.84
07:47.6,24.5,1,0,2,148.25,36.275,35.825,5.55,0.0,0.4,0.038,0.319,7.6,1.5,7514.88,21.83,0.436529,0.461813,0.610968,125.248,569.5174999999999,15.384615384615056,7.59,33.78
07:47.6,24.5,1,0,2,148.0,36.275,35.825,5.5,0.0,0.4,0.038,0.319,7.61,1.51,7514.88,21.83,0.436529,0.461813,0.610968,125.248,569.5174999999999,14.28571428571525,7.66,35.86
07:47.7,24.5,1,0,2,147.55,36.275,36.4,5.525,0.7,0.4,0.038,0.319,7.62,1.52,7543.92,21.83,0.436529,0.461813,0.610968,125.732,569.5174999999999,5.714285714285593,7.77,38.28
07:47.8,24.5,1,0,2,147.8,36.35,36.4,5.55,0.7,0.4,0.044,0.319,7.64,1.54,7543.92,21.83,0.436529,0.461813,0.610968,125.732,570.695,15.584415584415252,7.77,39.34
07:47.9,24.5,1,0,2,148.025,36.45,36.5,5.525,0.7,0.5,0.044,0.319,7.65,1.55,7543.92,21.83,0.436529,0.461813,0.610968,125.732,572.265,6.451612903226242,7.57,43.86
07:48.0,24.5,1,0,2,148.1,36.45,37.0,5.575,0.7,0.5,0.044,0.319,7.66,1.56,7543.92,21.83,0.436529,0.461813,0.610968,125.732,572.265,7.142857142856991,7.77,43.62
07:48.0,24.5,1,0,2,148.1,36.45,36.95,5.575,0.7,0.5,0.044,0.319,7.67,1.57,7543.92,21.83,0.436529,0.461813,0.610968,125.732,572.265,13.953488372092728,7.94,39.2
07:48.1,24.5,1,0,2,147.85,36.425,37.325,5.55,0.7,0.5,0.044,0.319,7.68,1.58,7543.92,21.83,0.436529,0.461813,0.610968,125.732,571.8725,7.692307692307528,7.97,42.76
07:48.2,24.5,1,0,2,147.9,36.425,37.625,5.575,0.7,0.5,0.044,0.319,7.69,1.59,7543.92,21.83,0.436529,0.461813,0.610968,125.732,571.8725,7.692307692308211,7.86,45.0
07:48.2,24.5,1,0,2,148.025,36.425,37.8,5.6,0.7,0.5,0.044,0.319,7.7,1.6,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,571.8725,14.634146341463104,7.78,45.94
07:48.3,24.5,1,0,2,148.025,36.35,37.9,5.575,0.7,0.5,0.044,0.319,7.71,1.61,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,570.695,7.692307692307528,8.41,41.84
07:48.4,24.5,1,0,2,147.525,36.2,37.625,5.6,0.7,0.5,0.044,0.319,7.72,1.62,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,568.34,7.594936708860597,8.5,39.74
07:48.4,24.5,1,0,2,147.25,36.25,37.175,5.625,0.7,0.5,0.044,0.319,7.73,1.63,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,569.125,7.594936708861272,8.7,38.62
07:48.5,24.5,1,0,2,147.175,36.25,37.175,5.625,-0.4,0.5,0.044,0.319,7.74,1.64,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,569.125,14.99999999999968,8.76,33.56
07:48.6,24.5,1,0,2,147.4,36.35,37.175,5.65,-0.4,0.5,0.044,0.319,7.75,1.65,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,570.695,7.692307692307528,8.88,29.94
07:48.6,24.5,1,0,2,147.65,36.325,36.825,5.625,-0.4,0.5,0.044,0.319,7.76,1.66,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,570.3025,7.594936708860597,8.74,25.54
07:48.7,24.5,1,0,2,147.375,36.3,36.35,5.65,-0.4,0.5,0.044,0.319,7.77,1.67,7496.65,21.87,0.436529,0.461813,0.610968,124.94416666666666,569.91,6.122448979591706,8.56,29.28
07:48.8,24.5,1,0,2,147.15,36.325,36.475,5.65,-0.4,0.5,0.044,0.319,7.78,1.68,7496.65,21.87,0.436529,0.461813,0.610968,124.94416666666666,570.3025,16.216216216217312,8.76,25.48
07:48.9,24.5,1,0,2,146.975,36.35,36.3,5.6,-0.4,0.5,0.044,0.319,7.79,1.69,7496.65,21.87,0.436529,0.461813,0.610968,124.94416666666666,570.695,7.594936708860597,8.78,23.72
07:48.9,24.5,1,0,2,146.875,36.45,36.0,5.6,-0.4,0.5,0.044,0.319,7.8,1.7,7496.65,21.87,0.436529,0.461813,0.610968,124.94416666666666,572.265,15.78947368421019,9.31,25.96
07:49.0,24.5,1,0,2,146.975,36.5,35.825,5.65,-0.4,0.5,0.044,0.319,7.81,1.71,7496.65,21.87,0.436529,0.461813,0.610968,124.94416666666666,573.05,7.594936708860597,9.43,24.12
07:49.0,24.5,1,0,2,147.375,36.675,35.65,5.675,-0.4,0.5,0.044,0.319,7.82,1.72,7496.65,21.87,0.436529,0.461813,0.610968,124.94416666666666,575.7974999999999,7.594936708861272,9.21,22.54
07:49.1,24.5,1,0,2,147.625,36.725,35.45,5.65,-0.4,0.5,0.044,0.319,7.83,1.73,7496.65,21.87,0.436435,0.462442,0.558189,124.94416666666666,576.5825,6.521739130434644,9.22,27.2
07:49.2,24.5,1,0,2,147.85,36.725,35.6,5.6,-0.4,0.5,0.044,0.319,7.84,1.74,7536.49,21.87,0.436435,0.462442,0.558189,125.60816666666666,576.5825,13.636363636363347,9.4,27.06
07:49.3,24.5,1,0,2,147.775,36.85,35.625,5.65,0.6,0.5,0.044,0.319,7.86,1.76,7536.49,21.72,0.436435,0.462442,0.558189,125.60816666666666,578.545,9.375000000000217,9.71,36.82
07:49.4,24.5,1,0,2,147.5,36.925,35.45,5.7,0.6,0.5,0.044,0.319,7.87,1.77,7536.49,21.72,0.436435,0.462442,0.558189,125.60816666666666,579.7225,5.555555555555437,9.87,48.18
07:49.5,24.5,1,0,2,147.475,37.0,35.325,5.675,0.6,0.5,0.044,0.319,7.88,1.78,7536.49,21.72,0.436435,0.462442,0.558189,125.60816666666666,580.9,12.499999999999734,9.92,46.24
07:49.5,24.5,1,0,2,147.625,37.05,35.225,5.675,0.6,0.5,0.044,0.319,7.89,1.79,7536.49,21.72,0.436435,0.462442,0.558189,125.60816666666666,581.685,14.99999999999968,9.33,42.32
07:49.6,24.5,1,0,2,147.85,37.2,35.575,5.725,0.6,0.5,0.044,0.319,7.9,1.8,7536.49,21.72,0.436435,0.462442,0.558189,125.60816666666666,584.04,5.0000000000003375,9.03,48.42
07:49.7,24.5,1,0,2,148.025,37.2,35.35,5.725,0.6,0.5,0.044,0.319,7.91,1.81,7549.09,21.72,0.436435,0.462442,0.558189,125.81816666666668,584.04,7.594936708860597,9.06,57.22
07:49.7,24.5,1,0,2,148.025,37.325,35.35,5.725,0.6,0.5,0.044,0.319,7.92,1.82,7549.09,21.72,0.436435,0.462442,0.558189,125.81816666666668,586.0025,15.384615384615056,8.91,56.24
